commodity,region,date,price,volume_arrivals_tonnes,source,is_real_record
wheat,Madhya Pradesh,2026-05-07,2328.1,2041.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-08,2330.2,1990.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-09,2332.4,1950.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-11,2336.7,1904.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-12,2338.9,1900.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-13,2341.0,1907.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-14,2343.1,1926.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-15,2345.1,1957.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-16,2424.8,954.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-18,2426.5,950.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-19,2427.3,950.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-20,2428.2,953.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-21,2429.0,958.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-22,2429.9,964.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-23,2430.7,973.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-25,2432.3,996.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-26,2433.0,1010.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-27,2433.8,1026.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-28,2434.5,1043.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-29,2435.2,1061.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-05-30,2435.9,1080.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-01,2437.1,1122.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-02,2437.7,1144.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-03,2438.2,1166.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-04,2438.7,1189.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-05,2439.1,1212.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-06,2439.5,1234.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-08,2440.2,1279.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-09,2440.5,1300.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-10,2440.7,1320.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-11,2440.9,1340.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-12,2441.1,1358.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-13,2441.2,1375.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-15,2441.3,1404.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-16,2441.2,1416.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-17,2441.2,1427.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-18,2441.1,1435.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-19,2440.9,1442.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-20,2440.7,1446.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-22,2440.2,1449.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-23,2439.9,1448.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-24,2439.6,1444.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-25,2439.3,1439.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-26,2438.9,1431.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-27,2438.5,1421.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-29,2437.6,1397.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-06-30,2437.2,1382.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-01,2436.7,1366.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-02,2436.3,1348.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-03,2435.8,1330.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-04,2435.3,1310.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-06,2434.3,1267.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-07,2433.8,1245.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-08,2433.4,1223.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-09,2432.9,1200.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-10,2432.5,1177.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-11,2432.0,1155.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-13,2431.2,1111.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-14,2430.9,1090.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-15,2430.5,1070.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-16,2430.2,1051.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-17,2429.9,1034.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-18,2429.7,1017.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-20,2429.3,989.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-21,2429.2,978.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-22,2429.1,968.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-23,2429.0,961.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-24,2429.0,955.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-25,2429.0,951.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-27,2429.2,950.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-28,2429.4,953.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-29,2429.6,957.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-30,2429.9,964.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-07-31,2430.2,972.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-01,2430.5,982.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-03,2431.3,1008.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-04,2431.8,1024.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-05,2432.3,1041.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-06,2432.8,1059.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-07,2433.4,1078.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-08,2434.0,1099.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-10,2435.3,1142.0,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-11,2436.0,1164.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-12,2436.8,1186.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-13,2437.5,1209.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-14,2438.3,1232.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-15,2439.1,1254.7,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-17,2440.7,1297.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-18,2441.6,1318.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-19,2442.4,1337.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-20,2443.3,1356.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-21,2444.1,1373.3,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-22,2444.9,1388.9,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-24,2446.6,1415.4,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-25,2447.4,1426.1,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-26,2448.2,1434.8,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-27,2449.0,1441.6,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-28,2449.8,1446.5,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-29,2450.6,1449.2,Agmarknet (Sehore & Bhopal Mandi),True
wheat,Madhya Pradesh,2026-08-31,2452.0,1448.6,Agmarknet (Sehore & Bhopal Mandi),True
cotton,Madhya Pradesh,2025-09-01,7145.0,350.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-02,7145.3,359.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-03,7145.3,367.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-04,7145.2,376.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-05,7145.0,385.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-06,7144.5,393.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-08,7143.2,408.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-09,7142.2,414.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-10,7141.2,420.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-11,7139.9,425.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-12,7138.6,430.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-13,7137.1,433.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-15,7133.8,438.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-16,7132.0,439.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-17,7130.1,440.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-18,7128.2,439.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-19,7126.1,437.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-20,7124.1,435.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-22,7119.8,427.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-23,7117.7,422.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-24,7115.5,417.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-25,7113.4,410.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-26,7111.3,403.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-27,7109.2,396.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-29,7105.2,380.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-09-30,7103.4,371.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-01,7101.6,362.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-02,7099.9,353.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-03,7098.3,344.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-04,7096.8,335.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-06,7094.2,318.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-07,7093.1,310.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-08,7092.2,302.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-09,7091.4,294.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-10,7090.8,288.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-11,7090.4,281.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-13,7090.1,271.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-14,7090.1,267.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-15,7090.4,264.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-16,7090.8,262.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-17,7091.5,260.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-18,7092.3,260.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-20,7094.4,261.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-21,7095.7,263.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-22,7097.2,266.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-23,7098.8,270.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-24,7100.6,275.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-25,7102.5,280.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-27,7106.7,293.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-28,7109.0,300.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-29,7111.4,308.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-30,7113.9,316.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-10-31,7116.5,324.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-01,7119.2,333.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-03,7124.7,351.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-04,7127.5,360.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-05,7130.3,369.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-06,6897.8,803.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-07,6900.1,775.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-08,6902.0,749.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-10,6904.4,704.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-11,6904.8,686.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-12,6904.8,672.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-13,6904.2,661.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-14,6903.2,653.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-15,6901.7,650.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-17,6897.5,655.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-18,6894.8,663.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-19,6891.8,674.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-20,6888.4,690.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-21,6884.8,708.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-22,6881.0,730.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-24,6873.1,781.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-25,6869.0,809.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-26,6864.9,839.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-27,6860.9,869.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-28,6857.0,901.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-11-29,6853.2,932.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-01,6846.5,992.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-02,6843.6,1020.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-03,6841.0,1047.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-04,6838.8,1071.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-05,6837.1,1092.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-06,6835.7,1111.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-08,6834.5,1137.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-09,6834.7,1145.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-10,6835.3,1149.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-11,6836.4,1149.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-12,6838.0,1145.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-13,6840.0,1138.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-15,6845.4,1112.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-16,6848.7,1093.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-17,6852.4,1072.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-18,6856.3,1048.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-19,6860.6,1022.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-20,6865.0,994.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-22,6874.3,934.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-23,6879.1,903.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-24,6883.9,871.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-25,6888.6,841.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-26,6893.3,811.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-27,6897.8,782.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-29,6906.0,731.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-30,6909.8,710.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2025-12-31,6913.1,691.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-01,6916.1,675.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-02,6918.7,663.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-03,6920.8,655.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-05,6923.7,650.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-06,6924.4,653.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-07,6924.7,660.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-08,6924.4,671.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-09,6923.6,685.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-10,6922.4,703.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-12,6918.6,748.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-13,6916.1,773.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-14,6913.3,801.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-15,6910.1,831.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-16,6906.6,861.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-17,6902.9,892.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-19,6895.1,954.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-20,6891.0,984.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-21,6886.9,1013.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-22,6882.9,1040.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-23,6878.9,1065.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-24,6875.1,1087.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-26,6868.0,1122.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-27,6864.9,1134.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-28,6862.2,1143.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-29,6859.8,1148.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-30,6857.8,1149.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-01-31,6856.2,1147.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-02,6854.5,1130.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-03,6854.3,1116.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-04,6854.7,1099.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-05,7172.5,350.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-06,7175.3,341.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-07,7178.0,332.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-09,7183.3,315.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-10,7185.8,307.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-11,7188.2,299.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-12,7190.4,292.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-13,7192.6,285.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-14,7194.7,279.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-16,7198.3,270.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-17,7199.9,266.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-18,7201.4,263.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-19,7202.7,261.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-20,7203.8,260.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-21,7204.8,260.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-23,7206.2,262.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-24,7206.6,264.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-25,7206.8,267.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-26,7206.9,272.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-27,7206.8,276.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-02-28,7206.5,282.4,Agmarknet (Khandwa & Khargone Mandi),True
